kf,stamp,x,y,theta,sensor,fe,verifier,proposer,quality
196,1782485167.559363,16.3962,1.0883,-0.15771,lidar,native_s2m,bnb,proximity,0.9286
197,1782485167.973882,16.475,1.0574,-0.39067,lidar,native_s2m,bnb,proximity,0.9146
198,1782485168.391802,16.555,0.9855,-0.67144,lidar,native_s2m,bnb,proximity,0.9096
199,1782485169.123798,16.7369,0.8123,-0.85526,lidar,native_s2m,bnb,proximity,0.9119
200,1782485169.848062,16.9055,0.5783,-1.02634,lidar,native_s2m,bnb,proximity,0.9034
201,1782485170.474132,17.0357,0.3581,-1.12556,lidar,native_s2m,bnb,proximity,0.8802
202,1782485171.209901,17.1339,0.1117,-1.37685,lidar,native_s2m,bnb,proximity,0.8897
203,1782485171.942522,17.1725,-0.1452,-1.49363,lidar,native_s2m,bnb,proximity,0.9108
204,1782485173.503243,17.164,0.1274,-1.58549,lidar,native_s2m,bnb,proximity,0.9226
205,1782485174.133469,17.1301,0.3821,-1.38376,lidar,native_s2m,bnb,proximity,0.9246
206,1782485174.86253,17.0773,0.6373,-1.11493,lidar,native_s2m,bnb,proximity,0.8676
207,1782485175.382258,16.915,0.8692,-0.98806,lidar,native_s2m,bnb,proximity,0.9221
208,1782485175.797185,16.8248,1.0238,-0.69298,lidar,native_s2m,bnb,proximity,0.8776
209,1782485176.11374,16.7136,1.1099,-0.3885,lidar,native_s2m,bnb,proximity,0.9449
210,1782485176.740731,16.4583,1.1874,-0.23481,lidar,native_s2m,bnb,proximity,0.9419
211,1782485178.095872,16.6953,1.1775,-0.09064,lidar,native_s2m,bnb,proximity,0.9302
212,1782485178.923069,16.9693,1.1936,0.06304,lidar,native_s2m,bnb,proximity,0.9248
213,1782485179.757792,17.2494,1.2305,0.06462,lidar,native_s2m,bnb,proximity,0.9197
214,1782485180.49234,17.5016,1.2317,-0.13063,lidar,native_s2m,bnb,proximity,0.9163
215,1782485181.214361,17.7799,1.2394,-0.04528,lidar,native_s2m,bnb,proximity,0.8993
216,1782485181.947901,18.0654,1.2411,-0.06339,lidar,native_s2m,bnb,proximity,0.8392
217,1782485182.565338,18.3238,1.2461,0.01435,lidar,native_s2m,bnb,proximity,0.7351
